dataset,row_index,source_id,speaker_id,source_label,unified_style,target_e2v,predicted,score,direct_evaluable,direct_match,labels_json,scores_json
Expresso,1044,expresso_1044_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9173,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000381, 0.044165, 0.000287, 0.001818, 0.001885, 0.917313, 0.034083, 0.0, 6.7e-05]"
Expresso,1098,expresso_1098_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9494,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000914, 0.012421, 0.000192, 0.001202, 0.002612, 0.94939, 0.033142, 0.0, 0.000127]"
Expresso,1100,expresso_1100_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9825,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[2.9e-05, 0.003613, 0.00011, 0.000343, 8.1e-05, 0.982453, 0.013367, 0.0, 4e-06]"
Expresso,1118,expresso_1118_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9999,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 7e-06, 0.0, 5e-06, 5e-06, 0.999902, 7.8e-05, 0.0, 0.0]"
Expresso,1160,expresso_1160_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9900,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[2.6e-05, 0.009475, 3e-06, 9.5e-05, 0.000131, 0.989976, 0.000292, 0.0, 2e-06]"
Expresso,1182,expresso_1182_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9215,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[2e-05, 0.004294, 2.1e-05, 0.003367, 0.000204, 0.921501, 0.070593, 0.0, 0.0]"
Expresso,1200,expresso_1200_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9979,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.7e-05, 0.000392, 3e-06, 0.000261, 0.000243, 0.997911, 0.001173, 0.0, 1e-06]"
Expresso,1221,expresso_1221_ex01_enunciated,ex01,enunciated,enunciated,,other,0.8377,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000422, 0.066826, 0.000234, 0.004271, 0.002709, 0.837745, 0.087543, 1e-06, 0.000251]"
Expresso,1222,expresso_1222_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9859,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.00026, 0.003895, 2.3e-05, 0.000268, 0.000471, 0.985893, 0.009186, 0.0, 4e-06]"
Expresso,1223,expresso_1223_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9995,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[2e-06, 4e-06, 0.0, 5.3e-05, 1e-05, 0.999518, 0.000413, 0.0, 0.0]"
Expresso,1259,expresso_1259_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9993,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.4e-05, 0.000319, 2e-06, 8e-06, 4.9e-05, 0.999262, 0.000347, 0.0, 0.0]"
Expresso,1282,expresso_1282_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9958,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[5e-06, 0.000633, 3e-06, 0.00186, 2.4e-05, 0.99579, 0.001686, 0.0, 0.0]"
Expresso,1300,expresso_1300_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9996,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.3e-05, 4e-06, 0.0, 9.4e-05, 4.5e-05, 0.999573, 0.00027, 0.0, 0.0]"
Expresso,1303,expresso_1303_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9983,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[9e-06, 0.000316, 1e-06, 3.9e-05, 6.9e-05, 0.998286, 0.001279, 0.0, 0.0]"
Expresso,1329,expresso_1329_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9960,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[7e-06, 0.001233, 4e-06, 6.6e-05, 4.3e-05, 0.995982, 0.002665, 0.0, 0.0]"
Expresso,1333,expresso_1333_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9401,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.7e-05, 0.011773, 3e-05, 0.000318, 0.000296, 0.940113, 0.047447, 0.0, 5e-06]"
Expresso,1366,expresso_1366_ex01_enunciated,ex01,enunciated,enunciated,,other,0.9136,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.002096, 0.052164, 0.000441, 0.001529, 0.006221, 0.913597, 0.023582, 1e-06, 0.000369]"
Expresso,1378,expresso_1378_ex01_enunciated,ex01,enunciated,enunciated,,sad,0.5502,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000935, 0.067543, 0.002605, 0.003039, 0.00404, 0.371151, 0.550206, 1.2e-05, 0.000469]"
Expresso,3921,expresso_3921_ex02_enunciated,ex02,enunciated,enunciated,,disgusted,0.8299,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.008325, 0.829897, 0.015259, 0.01424, 0.023068, 0.000975, 0.026048, 0.05531, 0.026877]"
Expresso,3932,expresso_3932_ex02_enunciated,ex02,enunciated,enunciated,,other,0.9981,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[6e-06, 8e-06, 1.9e-05, 0.000149, 0.000132, 0.998099, 0.001582, 0.0, 4e-06]"
Expresso,3956,expresso_3956_ex02_enunciated,ex02,enunciated,enunciated,,other,0.3727,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.019465, 0.179161, 0.008749, 0.044751, 0.051773, 0.372742, 0.132473, 0.000603, 0.190283]"
Expresso,3958,expresso_3958_ex02_enunciated,ex02,enunciated,enunciated,,other,0.9904,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[3.4e-05, 5.6e-05, 8e-06, 0.00137, 0.000251, 0.990368, 0.007912, 0.0, 1e-06]"
Expresso,4019,expresso_4019_ex02_enunciated,ex02,enunciated,enunciated,,sad,0.6949,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.023853, 0.141501, 0.020278, 0.007495, 0.066542, 0.03913, 0.694926, 0.00273, 0.003545]"
Expresso,4022,expresso_4022_ex02_enunciated,ex02,enunciated,enunciated,,sad,0.7654,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.001844, 0.006798, 0.001322, 0.003523, 0.004117, 0.216049, 0.765376, 8e-06, 0.000964]"
Expresso,4027,expresso_4027_ex02_enunciated,ex02,enunciated,enunciated,,other,0.7763,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000149, 0.005861, 0.000693, 0.001897, 0.001011, 0.776312, 0.21405, 0.0, 2.7e-05]"
Expresso,4056,expresso_4056_ex02_enunciated,ex02,enunciated,enunciated,,sad,0.9920,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.4e-05, 1.9e-05, 1.9e-05, 0.000132, 3.2e-05, 0.007775, 0.992008, 0.0, 1e-06]"
Expresso,4060,expresso_4060_ex02_enunciated,ex02,enunciated,enunciated,,other,0.8977,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000764, 0.002842, 0.000545, 0.002966, 0.008339, 0.897696, 0.085677, 1e-06, 0.001171]"
Expresso,4141,expresso_4141_ex02_enunciated,ex02,enunciated,enunciated,,sad,0.9013,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.00015, 0.003269, 0.000567, 0.000996, 0.001006, 0.092667, 0.901276, 1e-06, 6.8e-05]"
Expresso,4166,expresso_4166_ex02_enunciated,ex02,enunciated,enunciated,,other,0.9942,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[3.9e-05, 2.8e-05, 1.7e-05, 0.00108, 0.000506, 0.994152, 0.004175, 0.0, 3e-06]"
Expresso,4191,expresso_4191_ex02_enunciated,ex02,enunciated,enunciated,,other,0.7522,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.003204, 0.004585, 0.00179, 0.007685, 0.006602, 0.752185, 0.220689, 4e-06, 0.003256]"
Expresso,4204,expresso_4204_ex02_enunciated,ex02,enunciated,enunciated,,other,0.9656,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000141, 5.9e-05, 7e-06, 0.029873, 0.000842, 0.96562, 0.003456, 0.0, 2e-06]"
Expresso,4227,expresso_4227_ex02_enunciated,ex02,enunciated,enunciated,,other,0.9555,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000553, 0.00042, 0.000149, 0.003121, 0.003901, 0.955477, 0.036291, 0.0, 8.8e-05]"
Expresso,4255,expresso_4255_ex02_enunciated,ex02,enunciated,enunciated,,sad,0.8761,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[6.6e-05, 0.001513, 0.000586, 0.00062, 0.000132, 0.120999, 0.876077, 0.0, 7e-06]"
Expresso,4277,expresso_4277_ex02_enunciated,ex02,enunciated,enunciated,,sad,0.6647,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[7.6e-05, 0.002903, 0.000247, 0.000767, 0.000152, 0.33114, 0.664711, 0.0, 4e-06]"
Expresso,6810,expresso_6810_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9131,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.005227, 0.048797, 0.00097, 0.00478, 0.002374, 0.913146, 0.024329, 4e-06, 0.000373]"
Expresso,6831,expresso_6831_ex03_enunciated,ex03,enunciated,enunciated,,other,0.7645,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.003239, 0.053119, 0.001133, 0.010363, 0.00583, 0.764515, 0.160529, 9e-06, 0.001263]"
Expresso,6845,expresso_6845_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9923,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[7.2e-05, 0.001676, 8e-06, 0.000153, 0.000235, 0.99227, 0.005585, 0.0, 1e-06]"
Expresso,6881,expresso_6881_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9945,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000167, 0.000517, 2.5e-05, 0.002231, 6.8e-05, 0.994544, 0.002446, 0.0, 1e-06]"
Expresso,6898,expresso_6898_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9599,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000432, 0.014081, 8.7e-05, 0.011498, 0.001215, 0.959931, 0.012624, 0.0, 0.000131]"
Expresso,6924,expresso_6924_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9997,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[4e-06, 3.6e-05, 1e-06, 0.000148, 9e-06, 0.999693, 0.00011, 0.0, 0.0]"
Expresso,6926,expresso_6926_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9992,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[4e-06, 5.1e-05, 1e-06, 0.000114, 1.2e-05, 0.999245, 0.000572, 0.0, 0.0]"
Expresso,6946,expresso_6946_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9898,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000112, 0.003761, 4e-05, 0.000404, 0.000167, 0.989835, 0.005679, 0.0, 2e-06]"
Expresso,6979,expresso_6979_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9153,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000361, 0.017135, 0.000115, 0.001179, 0.00035, 0.915345, 0.065509, 0.0, 6e-06]"
Expresso,7004,expresso_7004_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9843,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[8.9e-05, 0.00817, 1.2e-05, 0.006946, 0.000129, 0.984276, 0.000376, 0.0, 2e-06]"
Expresso,7009,expresso_7009_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9896,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[7.3e-05, 0.00369, 3.4e-05, 0.000635, 0.000155, 0.989596, 0.005814, 0.0, 3e-06]"
Expresso,7021,expresso_7021_ex03_enunciated,ex03,enunciated,enunciated,,disgusted,0.4751,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.004684, 0.475102, 0.00272, 0.013046, 0.067995, 0.360223, 0.021819, 9.1e-05, 0.05432]"
Expresso,7023,expresso_7023_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9749,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000135, 0.000261, 4e-06, 0.023611, 2.6e-05, 0.974942, 0.001021, 0.0, 0.0]"
Expresso,7027,expresso_7027_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9070,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.008327, 0.032365, 0.001402, 0.012589, 0.001895, 0.906965, 0.035279, 8e-06, 0.001171]"
Expresso,7036,expresso_7036_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9736,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000815, 0.009036, 5.7e-05, 0.000951, 0.002181, 0.973577, 0.013348, 0.0, 3.6e-05]"
Expresso,7058,expresso_7058_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9907,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000159, 0.00222, 7.1e-05, 0.000566, 0.001185, 0.990665, 0.005082, 0.0, 5.1e-05]"
Expresso,7115,expresso_7115_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9998,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[7e-06, 1.1e-05, 1e-06, 2.5e-05, 1e-05, 0.999752, 0.000194, 0.0, 0.0]"
Expresso,7143,expresso_7143_ex03_enunciated,ex03,enunciated,enunciated,,other,0.4925,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.001666, 0.275718, 0.003532, 0.011757, 0.006682, 0.492474, 0.206001, 3.6e-05, 0.002134]"
Expresso,7147,expresso_7147_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9936,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000173, 0.00229, 1.6e-05, 0.001666, 0.000184, 0.993619, 0.00205, 0.0, 2e-06]"
Expresso,7154,expresso_7154_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9902,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[4.3e-05, 2.3e-05, 1e-06, 0.003725, 7.4e-05, 0.990221, 0.005912, 0.0, 0.0]"
Expresso,7156,expresso_7156_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9915,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000455, 0.003049, 2.9e-05, 0.002062, 0.000219, 0.991481, 0.002699, 0.0, 6e-06]"
Expresso,7163,expresso_7163_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9982,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.1e-05, 0.000273, 4e-06, 0.000393, 6.4e-05, 0.998151, 0.001105, 0.0, 0.0]"
Expresso,7166,expresso_7166_ex03_enunciated,ex03,enunciated,enunciated,,other,0.9989,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[4e-06, 0.00022, 1e-06, 5.2e-05, 1.4e-05, 0.998936, 0.000773, 0.0, 0.0]"
Expresso,9720,expresso_9720_ex04_enunciated,ex04,enunciated,enunciated,,other,0.8077,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000521, 0.009244, 0.002314, 0.00353, 0.003728, 0.807732, 0.172393, 2e-06, 0.000536]"
Expresso,9726,expresso_9726_ex04_enunciated,ex04,enunciated,enunciated,,other,0.3685,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000547, 0.140041, 0.00312, 0.112707, 0.006518, 0.368543, 0.366856, 4e-05, 0.001627]"
Expresso,9738,expresso_9738_ex04_enunciated,ex04,enunciated,enunciated,,other,0.4931,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.002719, 0.39906, 0.030372, 0.023987, 0.007034, 0.493101, 0.025146, 0.000159, 0.018422]"
Expresso,9755,expresso_9755_ex04_enunciated,ex04,enunciated,enunciated,,disgusted,0.9886,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.001138, 0.988635, 0.002457, 0.00089, 0.000201, 0.003777, 0.00251, 0.000147, 0.000246]"
Expresso,9762,expresso_9762_ex04_enunciated,ex04,enunciated,enunciated,,disgusted,0.5750,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000696, 0.574981, 0.010021, 0.01145, 0.002055, 0.080465, 0.319503, 0.000158, 0.00067]"
Expresso,9768,expresso_9768_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.9522,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.001703, 0.005735, 0.000857, 0.00315, 0.002629, 0.033343, 0.952196, 2.3e-05, 0.000365]"
Expresso,9783,expresso_9783_ex04_enunciated,ex04,enunciated,enunciated,,disgusted,0.9271,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.002505, 0.927075, 0.002261, 0.006222, 0.008546, 0.023218, 0.023744, 0.000371, 0.006059]"
Expresso,9795,expresso_9795_ex04_enunciated,ex04,enunciated,enunciated,,disgusted,0.9116,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.007118, 0.911551, 0.004948, 0.002401, 0.007286, 0.016936, 0.046305, 0.000778, 0.002676]"
Expresso,9801,expresso_9801_ex04_enunciated,ex04,enunciated,enunciated,,other,0.5009,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.004521, 0.031578, 0.009474, 0.004738, 0.022603, 0.500901, 0.416908, 5.5e-05, 0.009222]"
Expresso,9808,expresso_9808_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.9708,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[5.7e-05, 0.003612, 0.002134, 0.002467, 0.000147, 0.020813, 0.970762, 4e-06, 4e-06]"
Expresso,9817,expresso_9817_ex04_enunciated,ex04,enunciated,enunciated,,disgusted,0.4447,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.009346, 0.444666, 0.005693, 0.004413, 0.012417, 0.26416, 0.257768, 0.000144, 0.001394]"
Expresso,9824,expresso_9824_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.8943,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[8.7e-05, 0.007531, 0.00039, 0.003906, 0.000452, 0.093328, 0.894284, 1e-06, 2e-05]"
Expresso,9829,expresso_9829_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.9714,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.5e-05, 0.000188, 0.000273, 0.00016, 0.000125, 0.027843, 0.971396, 0.0, 1e-06]"
Expresso,9845,expresso_9845_ex04_enunciated,ex04,enunciated,enunciated,,happy,0.4391,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.007621, 0.030538, 0.083714, 0.439093, 0.066423, 0.000805, 0.083368, 0.179607, 0.108831]"
Expresso,9847,expresso_9847_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.9888,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[8.3e-05, 0.007043, 0.002153, 0.001351, 0.000109, 0.000283, 0.988771, 0.000201, 6e-06]"
Expresso,9854,expresso_9854_ex04_enunciated,ex04,enunciated,enunciated,,<unk>,0.2384,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.048961, 0.108736, 0.155169, 0.200479, 0.02312, 0.046395, 0.157027, 0.021669, 0.238444]"
Expresso,9858,expresso_9858_ex04_enunciated,ex04,enunciated,enunciated,,disgusted,0.4933,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.009233, 0.493321, 0.004459, 0.004355, 0.005239, 0.459682, 0.014574, 5.2e-05, 0.009085]"
Expresso,9885,expresso_9885_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.9846,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000113, 0.007523, 0.002164, 0.000435, 0.000996, 0.004123, 0.984591, 3.3e-05, 2.4e-05]"
Expresso,9890,expresso_9890_ex04_enunciated,ex04,enunciated,enunciated,,other,0.8909,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.001837, 0.002817, 0.000477, 0.00157, 0.001523, 0.890898, 0.100834, 0.0, 4.4e-05]"
Expresso,9906,expresso_9906_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.9611,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.001441, 0.001928, 0.002246, 0.001029, 0.002002, 0.030078, 0.961081, 1.5e-05, 0.000179]"
Expresso,9922,expresso_9922_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.9648,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000167, 0.001675, 0.000809, 0.000597, 0.000874, 0.030987, 0.964798, 3e-06, 9e-05]"
Expresso,9944,expresso_9944_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.8257,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000309, 0.001731, 0.000889, 0.002413, 0.001643, 0.166977, 0.82569, 1e-06, 0.000346]"
Expresso,9945,expresso_9945_ex04_enunciated,ex04,enunciated,enunciated,,sad,0.7353,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.001314, 0.002231, 0.000392, 0.004495, 0.011668, 0.243224, 0.735322, 2e-06, 0.001351]"
Expresso,9999,expresso_9999_ex04_enunciated,ex04,enunciated,enunciated,,other,0.8026,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.002116, 0.052668, 0.006303, 0.009072, 0.009302, 0.802591, 0.113348, 2.5e-05, 0.004574]"
Expresso,10001,expresso_10001_ex04_enunciated,ex04,enunciated,enunciated,,disgusted,0.7588,0,,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.003233, 0.758778, 0.006659, 0.024265, 0.00545, 0.115768, 0.081587, 0.000329, 0.003932]"
